category,phenotype,phe_code,all_7_days_mwu_stat,all_7_days_pvalue,all_7_days_c_pvalue,all_14_days_mwu_stat,all_14_days_pvalue,all_14_days_c_pvalue,all_21_days_mwu_stat,all_21_days_pvalue,all_21_days_c_pvalue,all_28_days_mwu_stat,all_28_days_pvalue,all_28_days_c_pvalue,all_3_months_mwu_stat,all_3_months_pvalue,all_3_months_c_pvalue,all_6_months_mwu_stat,all_6_months_pvalue,all_6_months_c_pvalue,all_9_months_mwu_stat,all_9_months_pvalue,all_9_months_c_pvalue,all_1_year_mwu_stat,all_1_year_pvalue,all_1_year_c_pvalue,new_7_days_mwu_stat,new_7_days_pvalue,new_7_days_c_pvalue,new_14_days_mwu_stat,new_14_days_pvalue,new_14_days_c_pvalue,new_21_days_mwu_stat,new_21_days_pvalue,new_21_days_c_pvalue,new_28_days_mwu_stat,new_28_days_pvalue,new_28_days_c_pvalue,new_3_months_mwu_stat,new_3_months_pvalue,new_3_months_c_pvalue,new_6_months_mwu_stat,new_6_months_pvalue,new_6_months_c_pvalue,new_9_months_mwu_stat,new_9_months_pvalue,new_9_months_c_pvalue,new_1_year_mwu_stat,new_1_year_pvalue,new_1_year_c_pvalue
infectious diseases,Sexually transmitted infections (not HIV or hepatitis),90.0,4101611.0,0.3193195700124346,0.36498969456072466,8191261.5,0.3277065576819769,0.36286976132705634,10667037.0,0.4839015242384499,0.4887308807677758,13543882.0,0.4824904458847158,0.4863159400047136,23617144.0,0.3656831499329031,0.3933786348855425,31217771.0,0.3670835422281295,0.398023986474205,34996211.0,0.3276138911741211,0.3645183252489955,37091987.0,0.400752029246631,0.4255450046868384,4057455.5,0.3254193430959562,0.3689587246405132,8103632.0,0.3349274812926136,0.3708654964313122,10551549.0,0.4919975763635162,0.4958927033734931,13394108.5,0.4907566090222151,0.49318129582568454,23343289.5,0.3747228485308027,0.4010463544193302,30768428.0,0.3580301539075328,0.38848609825253305,34490235.5,0.3184079928461537,0.3550299984131235,36557307.0,0.3907314565145288,0.41744472956195067
infectious diseases,Gonococcal infections,90.2,1009885.0,0.2880590130229478,0.3395227935270476,1739537.5,0.359509159859901,0.3907368827576123,2271938.0,0.4147394502730717,0.43493919551953214,2776344.5,0.306180139133842,0.3395694672836612,4387525.0,0.4222329189164081,0.4405169224545808,4870635.5,0.4180423480680516,0.43955613187377374,5638924.0,0.4621948822406088,0.47706393228627164,5712959.5,0.4636159890572204,0.4758881770028527,1003776.5,0.2892600137592264,0.3409383615411506,1729250.5,0.3610768728604169,0.39244077061159316,2258507.0,0.4164229448547282,0.43697501768242125,2759800.5,0.3087212539643514,0.34262738160743655,4362561.0,0.4253987568112198,0.4424830442333572,4843334.0,0.4211119723405981,0.4423373741722815,5596388.5,0.459147792910975,0.47222764162847825,5670144.0,0.460647489370107,0.4721055920198325
infectious diseases,Venereal diseases due to Chlamydia trachomatis,90.3,75063.0,0.4174758220083278,0.4422184623213214,108438.0,0.4209654637009172,0.43712285183051675,206650.0,0.0559209432111817,0.08587556074311978,562467.5,0.1069054680505364,0.14832586767721082,766297.0,0.1082534490112646,0.1467939439472123,854022.5,0.1094907851077444,0.14589437094919402,884652.5,0.1091937424765715,0.14563802340505783,896405.5,0.1094905957248418,0.1460339537884196,74914.0,0.4173440205910533,0.4416029841130306,108237.0,0.4208765223584524,0.43793908407568705,206324.0,0.055941366540394,0.08590692403471745,561527.0,0.1069332474488171,0.14856709379159425,764936.0,0.1082681436430979,0.14662195661993394,852530.5,0.1095033918791301,0.14591116923024755,883112.5,0.1092119175848651,0.14510771283166726,894839.5,0.1095041531309472,0.14605203608675385
infectious diseases,Dermatophytosis,110.1,809739.5,0.0459087212821622,0.07945118489500966,2293113.0,0.1937362570770417,0.24090682401753885,3517874.5,0.1590849129184255,0.2035321515467088,4051548.5,0.1230929124113991,0.16515236401371097,7889053.5,0.1367705103349494,0.17733948524030996,10345783.5,0.0767253411087243,0.10631357105756749,13220099.0,0.2381680191676631,0.2779954471221218,13390467.0,0.2389330528602077,0.27951162720071226,798196.5,0.0456911929089543,0.07838471663089383,2258825.0,0.1925283149652948,0.23985724753846194,3463536.0,0.1573971593217605,0.20170385303896995,3988486.5,0.1215965754499828,0.1627154174113586,7760738.5,0.1343006381753365,0.1752335782741167,10172782.0,0.074781742677696,0.10389676782687897,12999553.5,0.2336139853520816,0.2735949023083104,13167303.5,0.2343776068118691,0.2763438674910214
infectious diseases,Dermatophytosis of nail,110.11,1971964.5,0.0070866029881508,0.016162716327963563,4397515.5,0.0012349448762408,0.0029155184460309892,7291749.0,0.0010282609667035,0.00237579931119626,9196597.0,9.963352658873536e-05,0.00025523248498927924,20907529.5,3.168461272488707e-05,7.834190640330071e-05,26201737.5,4.718372863373226e-07,1.3041232158182761e-06,29759036.5,1.1243413724635436e-06,3.0576244596605977e-06,30643753.5,6.729474199724961e-07,1.8300673992498788e-06,1902066.0,0.0065884179181244,0.015096538026844663,4231237.0,0.0010969262635987,0.0026081310923095295,7007792.0,0.0008861839002025,0.0020759678402893795,8831685.0,8.22048019311439e-05,0.00021058509713847188,20025965.0,2.370248913299294e-05,5.9170551185013705e-05,25074972.0,3.222604699332899e-07,8.978486889585242e-07,28484328.5,7.717596397074681e-07,2.0879388702163285e-06,29330083.5,4.551074731397418e-07,1.2473757182652087e-06
infectious diseases,Althete's foot,110.12,1259492.5,0.457587424369509,0.47149731462812094,3402110.5,0.2398323963578322,0.285460438471094,5090441.5,0.2596958156910846,0.29853138346029395,6172808.5,0.1560810957228438,0.1985532209577483,11853845.0,0.1602839456413569,0.20176691091670207,14950930.5,0.0627161023827272,0.08964359215747841,17685471.5,0.0869288232723303,0.11959852557967135,17916450.5,0.0877434027825042,0.11977489271614335,1229317.5,0.4507529914941928,0.4664107269882016,3316682.0,0.2322277466317067,0.2780621703090172,4961247.0,0.2513440270992956,0.2918394864508136,6015012.0,0.1495536759647522,0.1913158345360416,11544686.0,0.1519911143283198,0.19320588275354517,14555793.0,0.0582729960053069,0.08386804121205775,17218798.0,0.0807934998722176,0.1117447745920897,17444280.0,0.0815655719675422,0.11177899718588581
infectious diseases,Dermatophytosis of the body,110.13,1564987.0,0.0463118381491756,0.08000797346333857,2962134.0,0.0038969373348018,0.008425128017573764,4985837.0,0.0295855125941491,0.050832833183835156,6055893.5,0.0444250912288582,0.07088673642174032,11476543.0,0.0220215990410101,0.03587166133095359,13765444.5,0.0160142065991125,0.026613721333772336,14913720.0,0.0223271864571432,0.03563500643388571,15834545.5,0.0347949159374121,0.05349526723417105,1537612.5,0.0452516472819564,0.07817639591944314,2910388.0,0.0037731670518099,0.008175195278921634,4898757.5,0.0287148523858082,0.04942080036469031,5947787.5,0.0430252442378281,0.06901683499979688,11270666.5,0.0211093317626819,0.03443979166321019,13517734.0,0.0153144143390029,0.025491405337445726,14646307.0,0.0214195023996093,0.034238502308993925,15551255.5,0.0334660999910935,0.0516038390142488
infectious diseases,Dermatomycoses,110.2,229005.0,0.3759485407266525,0.40978230303907653,726457.0,0.1022635648855964,0.1443805760937687,917994.0,0.057085703500341,0.08726696668027971,1044612.0,0.0598891946570593,0.0909064342779543,2415090.0,0.0650474882427593,0.09425062632097715,3412873.5,0.1533778982941043,0.19430828966307984,3535095.0,0.1524675673952759,0.19302725884262859,3581758.5,0.1531858666600877,0.1934687604259492,225784.0,0.3745754148350269,0.4091195919809238,716082.0,0.1013982432632257,0.14295724155843523,904794.5,0.0564988407120102,0.08663155575841565,1029485.5,0.0592576534741135,0.08994781131816933,2380007.5,0.064112188506618,0.09296360959533784,3363441.0,0.1515026619643778,0.19158467690155548,3484282.5,0.1506632508646861,0.19089653339714002,3530354.0,0.1514029618523626,0.1912170097218621
infectious diseases,Candidiasis,112.0,11496831.5,2.9059096916995878e-09,1.4141134786835122e-08,24305531.5,1.371177596862015e-10,6.019950765170513e-10,33795011.0,1.3491476729416115e-14,6.860992186014627e-14,42612803.0,8.902849813690272e-15,4.311522981201432e-14,76582098.0,4.0567678539790643e-19,1.991853789915787e-18,99379589.5,3.041741408944311e-19,1.4149529232678447e-18,108862270.5,3.998723513505608e-19,1.8124084496278664e-18,111649081.0,1.3144328395317932e-18,5.856217799956543e-18,10308228.5,1.2787476299323027e-09,6.3485299001184524e-09,21763462.5,3.8517955778752233e-11,1.7367780961500443e-10,30246449.5,2.5878774123153776e-15,1.336189765950593e-14,38116227.0,1.5290291636240758e-15,7.585476387344806e-15,68467807.0,3.477041629739029e-20,1.7318341963507857e-19,88941796.0,2.2208222469915956e-20,1.0615122850299277e-19,97490009.0,2.903892486349343e-20,1.3452988642512222e-19,100017109.5,9.954663324667528e-20,4.492470905571941e-19
infectious diseases,Candidiasis of skin and nails,112.3,303801.5,0.000210230576269,0.0006581422180652563,768030.0,1.2536970697488776e-05,3.9588352265571816e-05,1237353.5,4.7811896499500273e-05,0.00013329377205921288,1787250.5,1.7366305005794607e-05,4.799329399699216e-05,5497802.5,2.654999692773997e-05,6.62790284750328e-05,7224606.5,3.920163293527637e-05,9.283659436035903e-05,9106880.0,0.0006394803014363,0.0013471546792834994,9227829.5,0.0006512247231625,0.0013802272978769437,290747.5,0.0002002033193843,0.0006287535557663236,734238.0,1.1482147685469873e-05,3.6143490041369e-05,1184244.0,4.388772124661985e-05,0.00012235364711178867,1710702.5,1.575037954840854e-05,4.35275434802486e-05,5263697.0,2.3134814934173765e-05,5.789291853092759e-05,6915978.5,3.380032083362519e-05,8.022764079416276e-05,8723990.5,0.0005638526550992,0.0011950480362122968,8840640.0,0.0005746947514781,0.0012279702138728022
infectious diseases,Mycoses,117.0,8196068.5,2.631778714333404e-36,3.3167159951150463e-35,14057438.5,2.0611860399918857e-51,2.579059032539847e-50,18032244.0,4.223158003286154e-61,5.409918859905807e-60,21883911.5,1.3374733006080922e-66,1.6587931057541823e-65,32908875.0,1.2317162849180863e-80,1.43377311367993e-79,38189095.0,1.071774663907404e-81,1.1880736167994843e-80,39607113.0,3.629971490792063e-82,4.0006106851150416e-81,40351389.0,5.2385345305121495e-82,5.773416477311811e-81,7975922.0,9.569173161080986e-37,1.1758121521678261e-35,13690186.0,4.8131993481050346e-52,5.875625057869683e-51,17579051.0,8.414961041162994e-62,1.0779671612223988e-60,21351137.5,2.557901104099979e-67,3.06045343867021e-66,32178146.5,2.0458473947690123e-81,2.2790300010545125e-80,37378046.0,1.8066538607128568e-82,1.9816140240661021e-81,38777969.0,6.200148173245841e-83,6.762036601446245e-82,39514167.5,9.077236726308628e-83,9.899861304630349e-82
infectious diseases,Histoplasmosis,117.1,131785.0,0.0727644782820948,0.11630484902650289,370103.0,0.0175560163067298,0.03334643704561011,451524.5,0.0051495451693511,0.010570668785767422,516859.5,0.0055402170124349,0.011179366471520442,887992.5,0.0065134134232648,0.01220234413472411,989894.0,0.0066363492708104,0.012006959413352664,1026453.0,0.0066556750766536,0.011973353617279038,1041026.0,0.0067237602710966,0.012137546558341717,131678.0,0.072679910622444,0.11560574780236642,369839.0,0.0175258857852061,0.03297633772742741,451176.5,0.0051382236281244,0.01052607755397164,516354.5,0.0055231704403729,0.01105721326350262,887241.5,0.0064947143492385,0.012083280619239994,989115.0,0.0066189202404077,0.011912425882976757,1025673.0,0.0066390400560446,0.011902525579929402,1040241.0,0.0067070791475924,0.012086595296952362
infectious diseases,Aspergillosis,117.4,2110631.0,3.057454892417925e-09,1.4805311129294682e-08,3788054.0,2.1095771169303082e-18,1.3116066422653656e-17,5710483.5,2.096661656845925e-20,1.2859524828655007e-19,7294617.5,4.8660246890287324e-23,3.017528724842817e-22,13205718.5,1.2173483309735404e-27,7.125270456997671e-27,15420078.0,3.956121744687848e-28,2.2044271967725867e-27,16190908.0,1.3501794461503803e-28,7.641285838483505e-28,16416919.5,1.5367232439708159e-28,8.744289328464372e-28,2077001.0,2.4429614483690873e-09,1.1888272790825806e-08,3724422.0,1.413510605967246e-18,8.734099485019835e-18,5618482.5,1.3102232274184251e-20,7.981984976924419e-20,7177290.5,2.820920043980042e-23,1.7282383642937972e-22,13010164.5,6.187340301401577e-28,3.62151669618759e-27,15202617.5,2.0143184504433302e-28,1.1284515190118015e-27,15968005.0,6.91072716684775e-29,3.8900706148868787e-28,16193665.5,7.937084446616737e-29,4.467810438498776e-28
infectious diseases,Spirochetal infection,130.0,225299.0,0.3595838736659051,0.3976051156508265,467419.0,0.4360858046424329,0.4500225674712117,964868.5,0.3925819944743968,0.41732455715135464,1085622.5,0.3848799242137552,0.4094381620558463,1735575.5,0.2283516092992367,0.26870492226863407,2218415.5,0.1325315486763565,0.1715543338501835,2298184.5,0.1320243260598879,0.17192720072724213,2328168.5,0.1323851398185644,0.17282698427685406,224937.0,0.3591425648909006,0.39622574779770514,467021.0,0.4365763690863033,0.4519265206363905,963872.5,0.3929862970307707,0.41839962310545337,1084441.5,0.3852840727848352,0.40939799800440063,1732531.5,0.2279787699913945,0.2678190602091576,2214386.0,0.1322040953521358,0.17091240685047634,2294039.0,0.1317043406997097,0.17087291785947475,2323981.0,0.1320663046095166,0.17198186682358702
infectious diseases,Protozoan infection,131.0,245845.5,0.4527260332458326,0.46922697983438577,1222032.0,0.4939244168003645,0.4949132544716365,1696010.0,0.0626766132219438,0.09458909617828001,1927983.0,0.0663405853746521,0.09965786606502405,3881452.5,0.0779193064189746,0.11012878778998327,4503267.5,0.0697120395253176,0.09842811000729136,5399195.5,0.0737536366179174,0.10337357100262323,5470167.5,0.0742192047841922,0.10347204714920015,245167.5,0.4527419048310358,0.4665044994223357,1218497.0,0.4938176937690557,0.49530211569421323,1690806.0,0.0626016715908546,0.09455655470141032,1921663.0,0.0662186590200987,0.09942011886496392,3868433.5,0.0777693865948374,0.1099168956510936,4488350.5,0.0695736780305899,0.0980998274802094,5381466.5,0.0736091729000985,0.10317108972744736,5452275.5,0.0740953736441961,0.10329940906188194
infectious diseases,"Infestation (lice, mites)",132.0,1858893.0,0.1329682752064904,0.18699258158509316,3482972.5,0.3091815426129073,0.34774238669159574,4361909.5,0.2469151246929168,0.28688645945950847,5056081.5,0.2274357268148368,0.26933925495825367,9459636.0,0.2216566773286949,0.2618430076539658,11734926.5,0.2239889161681476,0.26372480299119755,12445699.0,0.2328258645992587,0.27267190182933326,12601165.5,0.2321683101489188,0.2733162954436363,1851930.0,0.1346742041818253,0.18858225457369562,3470299.0,0.3122037050648847,0.35114147052803324,4346473.5,0.2497220977801119,0.29048133672813015,5038611.5,0.2301743233100591,0.2715629777335616,9428221.0,0.2245917068466855,0.2647064940764121,11696119.0,0.2270293435219184,0.2661018852079179,12404569.5,0.2359652035068985,0.2756227367595158,12559575.0,0.2353412739002213,0.2771679570005981
infectious diseases,Pediculosis and phthirus infestation,132.1,293433.0,0.1133030188690117,0.16500276673813113,616976.0,0.0991190254825352,0.14053561545045007,1393418.5,0.0467223002339792,0.07425108957391277,1563062.0,0.0433963464340794,0.06950249499757294,4270412.5,0.345425846018966,0.3778893099003683,5223812.0,0.4815049188680394,0.48806237885262366,5418768.5,0.4840297607729246,0.4915413768469952,5486532.5,0.4834930224320396,0.4895717548223844,293109.0,0.1134729550196769,0.1650057911010983,616339.5,0.0992462299152216,0.1409036887986612,1392009.0,0.0468023905037868,0.07435481819439926,1561534.5,0.0434748256276417,0.06962818529655374,4265962.0,0.3457925629724952,0.3802941098582077,5217994.5,0.4818364557146886,0.48839474788413145,5412642.0,0.4843248704459233,0.49041406127358006,5480283.0,0.483779120135952,0.4884442996936758
infectious diseases,Arthropod-borne diseases,133.0,244454.5,0.0008320042749429,0.0023569458278644277,508006.0,0.000172094550019,0.0004745637591433105,700202.5,9.82049988041397e-06,2.949064059044195e-05,858015.5,5.618222130727902e-06,1.632494830557222e-05,1620535.0,1.920874271041618e-05,4.8655886180907485e-05,1807532.0,2.0065293974247985e-05,4.919537957921505e-05,1873687.0,2.0093379279171684e-05,4.814134577870195e-05,1900661.5,2.054585487940602e-05,4.9001161865007076e-05,241443.5,0.0008298524011966,0.002317457131750787,501474.0,0.000171563834847,0.00046960543635279325,690867.0,9.773609854917274e-06,2.900555182749643e-05,846366.0,5.58984185523354e-06,1.6058952448509914e-05,1597569.0,1.909420508269039e-05,4.8247796257724985e-05,1781502.5,1.9969192280097404e-05,4.873044111442973e-05,1846592.5,1.997277549697414e-05,4.785239346757877e-05,1873276.0,2.0424678064130068e-05,4.8601449848054956e-05
infectious diseases,Helminthiases,134.0,460739.5,0.3356363134235558,0.37577505250040477,661645.5,0.3354734266879378,0.3702413452200945,792047.5,0.3368153977725583,0.3673029984330054,899068.5,0.342633886042691,0.3726830610753121,1529152.0,0.4462877823339948,0.4586846651766057,2144667.0,0.4022115052681946,0.4241947251917599,2222068.0,0.4014769075327591,0.42761579062746574,2250142.0,0.4013944909557144,0.4257953718648764,460186.5,0.3355397729577917,0.37481317820171506,660840.5,0.3353700109292836,0.37094517230962754,791076.5,0.336708957315175,0.3675830256774079,897935.5,0.3425164869046196,0.3725553659700515,1527500.0,0.4464155218227121,0.45881595298445416,2142466.0,0.4024160951806989,0.42441049714401646,2219803.0,0.4016810044437356,0.42526445975732613,2247854.0,0.401601875938715,0.42558417419821315
infectious diseases,Intestinal helminthiases,134.1,1040475.0,0.3494367227372621,0.3881314106787894,2197776.0,0.0337014761586539,0.058063989044427965,3640994.5,0.0069772610542785,0.014150276927715196,4534610.5,0.003063607830616,0.0065045702791995084,10200797.5,0.0204451369368121,0.03372796475563277,12124905.0,0.0049417397405781,0.009146168400856898,12566551.5,0.0049316877147769,0.00917136241096183,13177056.5,0.0081953044702546,0.014567884177175897,1026915.5,0.3485127131453452,0.3866681681962465,2167514.5,0.0334266888983036,0.05768985446069303,3589004.5,0.0068757490070211,0.013916515990210767,4468284.5,0.0030113264621985,0.0064069435398660364,10045086.5,0.020112614329468,0.03296941209703933,11934622.0,0.004842343607952,0.008962206109211517,12369578.5,0.0048309984173242,0.008952310341483992,12971392.5,0.0080389371420553,0.014289927313636564
infectious diseases,Other infectious and parasitic diseases,136.0,479466.0,0.008213706938823,0.018308557643680456,1188722.5,0.0003519618873921,0.0009127301794805589,1677353.5,0.001342278535678,0.003045708246874836,2004065.5,0.0003829583689594,0.0009142456836425252,4046124.0,7.180453366642966e-05,0.0001714043706876063,4636008.5,2.1582024809377917e-06,5.707733464815174e-06,5251486.0,3.062777324644116e-07,8.574138660166814e-07,5379044.5,4.520209243746926e-08,1.3331434023107132e-07,462320.0,0.0078998796863449,0.01768925223616649,1145600.0,0.0003274783798344,0.00084923797464835,1617143.5,0.0012572486685457,0.002859181241726627,1930865.0,0.0003543105618252,0.0008498439655101864,3894445.5,6.367857116104154e-05,0.0001530649645541509,4461873.0,1.8718097231655651e-06,4.937786662122834e-06,5054593.5,2.60983614323618e-07,7.32573308838681e-07,5177473.0,3.811920249015232e-08,1.1370599717147998e-07
injuries & poisonings,Complication of internal orthopedic device,858.0,3018497.0,0.1030828096275861,0.15237654415626645,6264757.0,0.1299629868617532,0.17699721067838772,9957585.5,0.1119657883597214,0.15437244934610092,12432269.5,0.1693429801425433,0.21235734994447175,29384264.5,0.4749209109438672,0.4810965857255478,37613996.5,0.3060651775232084,0.34352962495659767,40706701.5,0.292651134876103,0.3319672136676922,41486833.0,0.2088881588541948,0.24909556072931896,2988734.5,0.1031418534964888,0.15219670070723793,6197494.5,0.1308958911342933,0.1782677374495614,9845751.0,0.1131923733651408,0.15585126781703743,12289276.0,0.1713441156051372,0.21433821103373257,28971816.5,0.4691489895966261,0.4783842059272683,37067242.5,0.3001049342710332,0.3373347804858863,40111431.5,0.2864605941801549,0.326714860682595,40880448.5,0.2036372820895552,0.24394534822398664
injuries & poisonings,Allergic reaction to food,930.0,231054.0,0.3850952661281658,0.41846847154301947,572104.0,0.3986666254104443,0.42135865001889616,814324.5,0.0672792657999578,0.10057107383981886,1486607.0,0.144949054977356,0.18683547390617378,2616293.0,0.2542776592050947,0.29499625412819497,3281646.5,0.3410455836381196,0.3756548606246518,3401251.0,0.3409560718486788,0.3755072323793052,3445243.0,0.3415194523837063,0.3755996498379627,229641.0,0.385219649599443,0.4183470600501559,568430.0,0.3985522164362347,0.4208341441483871,809250.5,0.0673030809467682,0.10060667343889132,1477201.0,0.1449898841571351,0.1865533582493365,2598247.0,0.254229606910347,0.2946105959274267,3258183.5,0.3409962685394401,0.3744856181809823,3376742.0,0.3408969931559898,0.37549200920057163,3420316.0,0.3414619810730476,0.37622233633271224
injuries & poisonings,Adverse reaction to serum or vaccine,941.0,154591.0,0.4088264654038294,0.4372975141370667,221815.0,0.408011192423712,0.4276640875561631,265355.0,0.4082686952536459,0.43083203294753875,301329.0,0.412196923830721,0.4330622639833091,412411.0,0.4186052362989486,0.43894233279930245,460383.0,0.4222646276921292,0.4435481270717728,477451.0,0.4227634278717436,0.44599595733002656,483468.0,0.422697799735404,0.4434514993216113,154584.0,0.4088227912950242,0.437769938826807,221799.0,0.4079982703736606,0.4272032098786969,265331.0,0.408246627426883,0.4305385215086345,301298.0,0.412170523851506,0.4330345276415099,412370.0,0.4185823484689231,0.4389183330099235,460335.0,0.4222414062048968,0.4430770848595191,477403.0,0.4227410558275878,0.4430529383898743,483420.0,0.4226757036327334,0.4420545625055274
injuries & poisonings,Diaper or napkin rash,949.1,1730894.5,0.09470616897772,0.1424836058493983,3863369.0,0.0052137234247259,0.011104121591809893,5248459.0,0.0046558516248549,0.009635422994587292,7022601.0,0.0016219931835903,0.003617471639717947,14444176.5,0.0019435181534192,0.003979218986052009,19610712.0,0.0009252533797426,0.0019398672468647843,21852598.0,0.0019732005733907,0.003912767046098605,22484829.5,0.0015146909914115,0.0030207266057293088,1717494.0,0.0937318932928018,0.14209550402328727,3834226.5,0.0051278476918789,0.010898037239003967,5208752.0,0.0045703485473911,0.009400798231625743,6970059.5,0.0015883200543081,0.003550157132376668,14333716.5,0.0018890898545634,0.0038831291454914847,19457537.0,0.000895271610357,0.001880792374983998,21680873.0,0.0019125295552747,0.0038068791718111708,22307745.0,0.0014670791427896,0.0029313585162228585
injuries & poisonings,Poisoning by antibiotics,960.0,150999.0,0.0061720266949105,0.014210673307313017,579745.0,0.0226486487755952,0.04114981810482947,689187.5,0.0217315572867232,0.03831417417101731,785767.5,0.0230493902056325,0.039397024939711506,1071304.5,0.0236105379732955,0.03839955626426088,1334892.5,0.0171702458591851,0.028178284767796335,1383568.0,0.0171672105702183,0.027994270429859427,1402401.0,0.0172883452754224,0.028326913150809534,150999.0,0.0061720266949105,0.014175472525927655,579745.0,0.0226486487755952,0.04116780117508291,689187.5,0.0217315572867232,0.038448139814971916,785767.5,0.0230493902056325,0.03933092254887306,1071304.5,0.0236105379732955,0.038279369859677906,1334892.5,0.0171702458591851,0.02813112607747001,1383568.0,0.0171672105702183,0.027953451737198518,1402401.0,0.0172883452754224,0.028326913150809534
injuries & poisonings,Allergy/adverse effect of penicillin,960.2,726669.0,0.390088305429364,0.42138110355721414,1592851.0,0.4996856627198918,0.4996856627198918,1939153.0,0.3610629985774051,0.3907975984602502,2352779.0,0.3605790736088112,0.3876415622200433,3558744.5,0.308743138595892,0.34579231522739906,4242233.5,0.2081470203155213,0.24787336590716944,4543499.5,0.1683191737408937,0.20806396092882612,4603382.5,0.169165952565835,0.2093578632818313,726669.0,0.390088305429364,0.42184466912768415,1592851.0,0.4996856627198918,0.4996856627198918,1939153.0,0.3610629985774051,0.38954771275088906,2352779.0,0.3605790736088112,0.3872322258291035,3558744.5,0.308743138595892,0.34613784659917857,4242233.5,0.2081470203155213,0.24864448421981003,4543499.5,0.1683191737408937,0.20798658242416776,4603382.5,0.169165952565835,0.2090824569424794
injuries & poisonings,Poisoning/allergy of sulfonamides,961.1,192034.0,0.2268020837593656,0.2832864654834262,624239.0,0.2608632641658868,0.30418438980813084,806542.0,0.1635886718899916,0.2071986682761846,994604.0,0.1107464978145806,0.15220160578030886,1353277.0,0.1117696458411077,0.15057653197839738,1630990.0,0.0759498344134449,0.10537913110360808,1689731.0,0.0757050314420735,0.10554349922749802,1712625.0,0.0761673796346474,0.10553347593722978,192034.0,0.2268020837593656,0.2832864654834262,624239.0,0.2608632641658868,0.30469559793471723,806542.0,0.1635886718899916,0.2071986682761846,994604.0,0.1107464978145806,0.15240756194509952,1353277.0,0.1117696458411077,0.1507725951710776,1630990.0,0.0759498344134449,0.1050992396531337,1689731.0,0.0757050314420735,0.10554349922749802,1712625.0,0.0761673796346474,0.10576557888259394
injuries & poisonings,"Poisoning by analgesics, antipyretics, and antirheumatics",965.0,9681.0,0.0623281265443956,0.10163768594115234,113535.0,0.0942872584447822,0.13431856968197883,134657.0,0.0927191486319971,0.13290620172178622,153445.5,0.0942335190125857,0.13384844809469235,208635.5,0.0943812549929675,0.1307205617282278,232054.5,0.0944781210981682,0.12851984619359183,450670.0,0.1034150996374551,0.13935084854622337,574377.0,0.0581888582865128,0.08380156069598202,9681.0,0.0623281265443956,0.10110321517019952,113535.0,0.0942872584447822,0.13502367053394418,134657.0,0.0927191486319971,0.13246210291780838,153445.5,0.0942335190125857,0.13384844809469235,208635.5,0.0943812549929675,0.13019837572931345,232054.5,0.0944781210981682,0.12851984619359183,450670.0,0.1034150996374551,0.1388148837441225,574377.0,0.0581888582865128,0.08368644866205896
injuries & poisonings,Adverse effects of sedatives or other central nervous system depressants and anesthetics,967.0,744413.0,0.1173734008853175,0.16937525709998322,1427364.0,0.0297566995149253,0.052626247728693086,1730405.5,0.014583510153129,0.02707983903663592,2011235.0,0.0032088368993361,0.006770512710839995,3071892.0,0.0010211503100896,0.002155647910275839,3422424.0,0.0010594309838093,0.002203447275707239,3666520.5,0.0006856567766022,0.0014386425753557697,3716112.5,0.0006958911437452,0.0014585025127100636,740953.5,0.1169882049256603,0.1686208290937304,1421417.0,0.0296005453730695,0.05235008112799044,1723427.0,0.0144927115828067,0.027010357498711685,2003250.5,0.0031857144972925,0.006735699883048881,3060895.5,0.0010148689113081,0.002154516787121381,3410428.5,0.0010534089505636,0.0021953042529746255,3653783.0,0.0006816055218364,0.0014285944730039293,3703177.0,0.0006916803277922,0.001448378606396973
injuries & poisonings,Effects radiation NOS,990.0,10794794.0,2.188131063049817e-07,9.221080793269275e-07,22537389.0,1.9327143603818697e-06,6.558125677092378e-06,31762944.0,7.106167324764002e-07,2.373412981076294e-06,43061259.0,7.536280506275564e-07,2.336706486244588e-06,76227957.0,9.763760974172392e-08,2.9476236049165515e-07,89843904.5,6.469994990598688e-08,1.8990802197757272e-07,95024650.5,6.25935270978099e-08,1.820428413094638e-07,97356710.0,8.167676714285324e-08,2.3493289889716303e-07,8998966.0,7.149763689894148e-08,3.1236523142959764e-07,18771558.5,5.165209111226557e-07,1.8078231889292948e-06,26427746.0,1.4599472932198528e-07,4.99144142141382e-07,35801202.5,1.3135910786385973e-07,4.394480680840307e-07,63263068.0,9.499693308803537e-09,3.0586479391756514e-08,74567237.0,5.386701515446535e-09,1.71126310338271e-08,78901205.0,5.212487399107395e-09,1.6487837785091972e-08,80868253.5,7.006277995504844e-09,2.1832062682421345e-08
