category,phenotype,phe_code,all_1_year_cases,all_1_year_noncases,all_1_year_hazards ratio,all_1_year_95% confidence interval (lower),all_1_year_95% confidence interval (upper),all_1_year_pvalue,new_1_year_cases,new_1_year_noncases,new_1_year_hazards ratio,new_1_year_95% confidence interval (lower),new_1_year_95% confidence interval (upper),new_1_year_pvalue
hematopoietic,Defibrination syndrome,286.6,301.0,525265.0,138.37060699223352,20.839811222225364,918.7427215741644,3.3230265046916695e-07,301.0,509259.0,146.93204787991732,22.164949184952327,974.0165210413834,2.332188475605398e-07
hematopoietic,Other and unspecified coagulation defects,286.7,2255.0,525067.0,117.8635296943589,65.23144842040396,212.9618760338266,3.025004398566657e-56,2255.0,510096.0,125.26617212826174,69.3556879776544,226.2484063992409,1.0167284644332676e-57
hematopoietic,Purpura and other hemorrhagic conditions,287.0,879.0,525229.0,1.905702332009763,0.6079034419241394,5.974141825439197,0.26865848095376454,879.0,507190.0,2.012975909409489,0.641894902133255,6.3126720564323255,0.2302464806033348
hematopoietic,Spontaneous ecchymoses,287.1,832.0,525245.0,10.48904752552177,2.977856572761969,36.94607691955105,0.0002536595148240551,832.0,521329.0,10.540985789749344,2.9927544607295054,37.12712916401875,0.00024601425511050614
hematopoietic,Allergic purpura,287.2,155.0,525266.0,4.900086722979031,0.8035139479211563,29.882306280850543,0.08492144138751681,155.0,524044.0,4.910279738675192,0.8053231305832418,29.93934508572011,0.08448533329758595
hematopoietic,Thrombocytopenia,287.3,45820.0,522871.0,12.914286549597728,10.94132672824954,15.24301405372647,6.057488911603456e-201,45820.0,484782.0,14.519562894533538,12.302112542369876,17.13670769327097,9.810801601214436e-220
hematopoietic,Primary thrombocytopenia,287.31,9053.0,524571.0,0.8785376856611614,0.6213013829917924,1.2422770755961214,0.4637942687443254,9053.0,519614.0,0.8866475050073779,0.6270656850724313,1.253686522561033,0.4960485240542148
hematopoietic,Qualitative platelet defects,287.4,108.0,525268.0,11.047896153159511,1.7039282009189056,71.63213176774325,0.011777311007329965,108.0,524272.0,11.083520592739353,1.7090041482013651,71.88070834056455,0.011675851552294218
hematopoietic,Diseases of white blood cells,288.0,837.0,525190.0,2.5158551636266964,1.0528521309704746,6.011791227048019,0.037908446235785855,837.0,518200.0,2.555898844358744,1.0695776507610748,6.10766212060057,0.03474654847338419
hematopoietic,Other diseases of blood and blood-forming organs,289.0,906.0,525222.0,6.645761088499768,2.3957476801233044,18.43522204439512,0.0002744098934212599,906.0,507111.0,6.807866577690199,2.455911621779421,18.87162670212485,0.00022676385584030485
hematopoietic,Personal history of diseases of blood and blood-forming organs,289.3,10370.0,524840.0,200.59867618575583,130.24912312277235,308.9451039877467,6.603578012013108e-128,10370.0,524840.0,200.59867618575583,130.24912312277235,308.9451039877467,6.603578012013108e-128
hematopoietic,Lymphadenitis,289.4,17032.0,523985.0,0.9563681171183468,0.741252849469661,1.2339109065076552,0.7314748127557629,17032.0,466386.0,1.0219220516097671,0.7922718222881323,1.3181393685695373,0.8673863005526892
hematopoietic,Diseases of spleen,289.5,172.0,525256.0,7.961113659880849,1.8367766885488128,34.505735564194104,0.005562146206533076,172.0,519236.0,8.043013063076733,1.8557598232258807,34.85906868075836,0.005331297367453483
hematopoietic,"Polycythemia, secondary",289.8,744.0,525139.0,5.974948227956066,3.036504484328587,11.756941743706692,2.264916563867592e-07,744.0,521920.0,6.048509510657109,3.0737200880286712,11.902341870034409,1.8764728926512118e-07
hematopoietic,Abnormality of red blood cells,289.9,66.0,525284.0,501.6769496710382,1.6377325401693217,153675.7410982484,0.03326576421680118,66.0,524837.0,501.9565249357603,1.6403838956013612,153598.4068127031,0.033217361642588865
infectious diseases,Intestinal infection,8.0,1145.0,525183.0,30.32574977367923,13.562709593806186,67.80732809878874,9.514424761503614e-17,1145.0,515269.0,31.362228441051297,14.022638039352,70.1429624032526,4.867217339433003e-17
infectious diseases,Bacterial enteritis,8.5,1217.0,525171.0,7.264772910576453,3.391695709565968,15.560631012208134,3.3503054517020494e-07,1217.0,517553.0,7.339426591896278,3.427075024267673,15.718121814197811,2.898445968753685e-07
infectious diseases,Intestinal e.coli,8.51,371.0,525260.0,1621.2336132878406,184.82058172996855,14221.351346542991,2.5444607372647953e-11,371.0,522069.0,1638.1708900345052,186.8848629236625,14359.664142796966,2.3512628581321464e-11
infectious diseases,Viral Enteritis,8.6,696.0,525130.0,0.5262113505155943,0.2453052238865808,1.128791230061502,0.09917899962320977,696.0,511404.0,0.5475959009226585,0.2552379917837983,1.174830081570687,0.12204147592965979
infectious diseases,Intestinal infection due to protozoa,8.7,91.0,525281.0,76.77255515613608,2.3494186498140737,2508.716454459231,0.014682520140224135,91.0,523782.0,77.06518066360805,2.3595196414468425,2517.055576224305,0.014582070782888772
infectious diseases,Tuberculosis,10.0,609.0,525247.0,9.709476153724614,2.677117200124422,35.21471797176659,0.0005441329648634964,609.0,518585.0,9.840004285978392,2.71091284397655,35.71700379937064,0.000508636973231621
infectious diseases,Diseases due to other mycobacteria,31.0,3228.0,525206.0,28.590865731395905,11.48537121897369,71.1720664213545,5.763623332091322e-13,3228.0,523490.0,28.839212191884144,11.585188890684982,71.789952472613,5.026412553596872e-13
infectious diseases,Septicemia,38.0,24683.0,523944.0,3754.3505726686826,2676.272798879179,5266.708322260984, < 2.225E-308,24683.0,489272.0,4417.772021899074,3146.537289416102,6202.59918835919, < 2.225E-308
infectious diseases,Gram negative septicemia,38.1,205.0,525268.0,365.5453034839456,39.94060893754427,3345.5516191082297,1.7484519594292165e-07,205.0,519074.0,373.68662340583774,40.86340637089124,3417.2797843874605,1.55692680119405e-07
infectious diseases,Gram positive septicemia,38.2,65.0,525281.0,5044.641055507912,25.934831996468105,981244.1963141166,0.0015210635653380561,65.0,522425.0,5096.648039227497,26.201875434828622,991372.5946973,0.0015012530340325206
infectious diseases,Bacterial infection NOS,41.0,5629.0,524844.0,151.2699210721654,98.92315985864796,231.3168023936584,1.1145507788903928e-118,5629.0,498501.0,167.31925434443625,109.37959462163616,255.9502343304568,3.270016268738282e-123
infectious diseases,Staphylococcus infections,41.1,614.0,525231.0,381.23846074900047,104.5026128503354,1390.8050716628632,2.241627175972441e-19,614.0,519503.0,389.82081718741006,106.89079164885018,1421.6404160600562,1.6132331718705577e-19
infectious diseases,Streptococcus infection,41.2,7903.0,524717.0,59.07107915447183,41.50741732520708,84.06671909106713,1.2508903732639248e-113,7903.0,511524.0,60.93579103921108,42.81352746857014,86.72891137737422,2.82819952815911e-115
infectious diseases,Rheumatic fever / chorea,41.21,60.0,525277.0,0.4762475424229918,0.0220969457872416,10.264392366609163,0.6358438102211621,60.0,524187.0,0.4767126684648854,0.0221159658035235,10.275606785334467,0.636301042202547
infectious diseases,Herpes zoster,53.0,1165.0,525113.0,4.11192658319051,2.1834474235992847,7.743690112618801,1.1980706272188564e-05,1165.0,510752.0,4.228516025462231,2.244882403518911,7.964937383607707,8.08118901214412e-06
infectious diseases,Herpes simplex,54.0,3106.0,524965.0,6.323699636424274,3.995960193071417,10.00740126517016,3.4084010645195716e-15,3106.0,505889.0,6.396878266713646,4.04256243808368,10.122305390674672,2.269887916882572e-15
infectious diseases,Viral hepatitis B,70.2,7291.0,524672.0,8.497051025090398,6.114532721257904,11.807913934613234,3.3213346531125383e-37,7291.0,519939.0,8.597393919893914,6.186151304423326,11.948492459435444,1.4177116002934477e-37
infectious diseases,Viral hepatitis C,70.3,4331.0,524925.0,35.75324409950277,23.16709088078379,55.17716791532621,1.0355084246090694e-58,4331.0,515976.0,36.905942291742846,23.91082862808416,56.96367104742144,1.0881247956329637e-59
infectious diseases,Chronic hepatitis,70.4,2420.0,524995.0,11.791280366414856,7.327997042856325,18.97302794560181,2.7882103156181773e-24,2420.0,516857.0,12.093195233629036,7.513326515581749,19.46479640614213,1.0195441798176786e-24
infectious diseases,Hepatitis NOS,70.9,756.0,525223.0,12.095841762125264,4.375456172812303,33.43865922906364,1.5478924901228635e-06,756.0,514097.0,12.492617832925404,4.517617249327948,34.545976718754225,1.1404276305484595e-06
infectious diseases,Human immunodeficiency virus [HIV] disease,71.0,2757.0,525016.0,12.81768920159615,7.822283047634852,21.00322315981525,4.3423338258019195e-24,2757.0,517410.0,13.004579589574858,7.93524773992911,21.312389460835888,2.4810696674835503e-24
infectious diseases,Viral warts & HPV,78.0,611.0,525235.0,0.307718198607204,0.0757060899996404,1.250764499322477,0.09951030054233045,611.0,504223.0,0.3099731591765234,0.0763139997470092,1.2590528569908943,0.10145483258760782
infectious diseases,Viral infection,79.0,56434.0,521742.0,22.29880719345357,19.446714915539648,25.56919276136867, < 2.225E-308,56434.0,424896.0,27.68255789305435,24.12922223653679,31.759167535119627, < 2.225E-308
infectious diseases,Varicella infection,79.1,105.0,525272.0,159.92749269151835,15.72876834034001,1626.1160673972238,1.797946590978925e-05,105.0,520787.0,160.567427878465,15.790025902608546,1632.7964915654022,1.772400569069477e-05
infectious diseases,Sexually transmitted infections (not HIV or hepatitis),90.0,858.0,525144.0,1.003298878938072,0.4690458761574477,2.1460771571531683,0.9932263701336442,858.0,518233.0,1.011878959421851,0.4730579702880398,2.164426122864406,0.9757159430055762
infectious diseases,Gonococcal infections,90.2,74.0,525265.0,0.4954212537636877,0.062870935787438,3.903905924203292,0.5048742010337866,74.0,521814.0,0.4986610942520669,0.063234669254196,3.932382186124397,0.5089896828447773
infectious diseases,Venereal diseases due to Chlamydia trachomatis,90.3,16.0,525282.0,11.81567559933966,0.3081943603317942,452.9939798980418,0.1844046797604508,16.0,524350.0,11.806699202584886,0.3080200356717695,452.5619437589547,0.18451640863393023
infectious diseases,Dermatophytosis,110.1,438.0,525233.0,1.9306948231456875,0.5925809686529446,6.290418858025596,0.2749791109667492,438.0,517115.0,1.9546727804359136,0.5998676762198141,6.36931415050442,0.2661230678272568
infectious diseases,Dermatophytosis of nail,110.11,1231.0,525136.0,5.544998963522981,2.835018324759333,10.845437307034365,5.602613660564076e-07,1231.0,504997.0,5.761633227013566,2.9438908545644997,11.276375070480537,3.195736025745095e-07
infectious diseases,Althete's foot,110.12,988.0,525212.0,1.8413820316484135,0.6731857388200541,5.036778991219818,0.23437771858462492,988.0,512868.0,1.8806474390848609,0.6874222407201104,5.145068897438389,0.21868038547898702
infectious diseases,Dermatophytosis of the body,110.13,826.0,525218.0,2.6921807207436794,0.9638233227949352,7.519881353489533,0.05880385933326585,826.0,516543.0,2.7171107382303648,0.9725155459252132,7.591334446775506,0.05654648499820625
infectious diseases,Dermatomycoses,110.2,136.0,525271.0,2.214215072021824,0.2533197700227587,19.353990352699828,0.4723742993808683,136.0,518397.0,2.230488713541538,0.2552218588396531,19.49315753695632,0.46827158982212996
infectious diseases,Candidiasis,112.0,6963.0,524744.0,4.950970712554069,3.467921941477492,7.068241849216731,1.2987688949348706e-18,6963.0,474394.0,5.246745711717224,3.673332913390312,7.494104458399258,8.015766874556066e-20
infectious diseases,Candidiasis of skin and nails,112.3,389.0,525239.0,6.204941436110255,1.8943573917458016,20.32419985442977,0.0025668200865639665,389.0,505255.0,6.36863559305736,1.942890593692663,20.875863751066674,0.002239714807376979
infectious diseases,Mycoses,117.0,8797.0,524922.0,96.33410975623978,61.2345951657862,151.55257705880027,6.781722494594417e-87,8797.0,517417.0,99.11291348997764,63.00280716917985,155.9195544111764,5.735416767282706e-88
infectious diseases,Histoplasmosis,117.1,56.0,525279.0,14.710727526328974,0.8244587801077593,262.4818967002912,0.0674485790409102,56.0,525075.0,14.725217788234016,0.8253447064629543,262.71694385751294,0.06733976271382999
infectious diseases,Aspergillosis,117.4,2732.0,525150.0,67.90295854854953,32.88315141750983,140.218062469245,4.120349087465492e-30,2732.0,521352.0,70.04090121317677,33.91391279559319,144.65236943675347,1.6073627433221194e-30
infectious diseases,Spirochetal infection,130.0,82.0,525276.0,7.543654729853339,0.6363821557238815,89.42225386333709,0.10921762571633929,82.0,524500.0,7.561411665491094,0.6378710773081795,89.63401604020592,0.10880797732519151
infectious diseases,Protozoan infection,131.0,109.0,525262.0,3.8543827885154855,0.7251166346057346,20.4881062871798,0.11344988839085188,109.0,523608.0,3.8549415152575386,0.7251058913863949,20.494350221928038,0.11344563049087186
infectious diseases,"Infestation (lice, mites)",132.0,1042.0,525236.0,0.5462766370714905,0.1416792590060153,2.1062939367678863,0.379887779812504,1042.0,523037.0,0.5498720226872791,0.1426035497535635,2.1202785053858304,0.38509934919465716
infectious diseases,Pediculosis and phthirus infestation,132.1,257.0,525266.0,1.1906514531810772,0.1648421174889853,8.600052611292972,0.8626722707837263,257.0,524620.0,1.1911874850429005,0.164918509777111,8.60381061192297,0.862320674481483
infectious diseases,Arthropod-borne diseases,133.0,172.0,525270.0,59.66466888578269,7.720976230871033,461.06510456754535,8.887832860525999e-05,172.0,517935.0,59.75355682427004,7.732587802162036,461.745491225196,8.834376657094973e-05
infectious diseases,Helminthiases,134.0,61.0,525278.0,2.1864273720268126,0.12193153863779,39.20613736655066,0.5953100068814523,61.0,524687.0,2.189215042585942,0.122099925903194,39.251968969124455,0.5946971518328477
infectious diseases,Intestinal helminthiases,134.1,607.0,525226.0,5.1005533736013655,1.7603298274816277,14.778846731339495,0.0026838266379852756,607.0,517356.0,5.127505308361572,1.76980899574543,14.855450927461469,0.0025970382186455256
infectious diseases,Other infectious and parasitic diseases,136.0,481.0,525247.0,52.84809958399142,14.077784750771665,198.39212483245157,4.1440865491786635e-09,481.0,508355.0,54.48315971493721,14.495278752374624,204.7849333036848,3.2605159910143368e-09
injuries & poisonings,Complication of internal orthopedic device,858.0,939.0,525123.0,0.847282217366932,0.4110680868643431,1.7463947672083229,0.6533742112014118,939.0,517894.0,0.8400364102976294,0.4073018116378619,1.7325264716797797,0.6369613393394686
injuries & poisonings,Allergic reaction to food,930.0,213.0,525273.0,2.367659734683583,0.2357426469388669,23.77937421181005,0.46400084636063077,213.0,521486.0,2.368457327555664,0.2358253238104745,23.78705569788752,0.46382356006116804
injuries & poisonings,Adverse reaction to serum or vaccine,941.0,< 10,525285.0,7.486704781192199,0.0222628246545631,2517.683598124981,0.49765410628017975,< 10,525246.0,7.48916785775105,0.022268488170352,2518.69973266734,0.4975893686201088
injuries & poisonings,Diaper or napkin rash,949.1,623.0,525184.0,4.478070280478917,1.973358941697389,10.16191885479273,0.0003361081534632128,623.0,521398.0,4.490785425143329,1.9795463415838717,10.18776540413984,0.0003258547062969456
injuries & poisonings,Poisoning by antibiotics,960.0,152.0,525278.0,13.03913250326702,0.8621347501821346,197.2069637627253,0.06389302733411116,152.0,525278.0,13.03913250326702,0.8621347501821346,197.2069637627253,0.06389302733411116
injuries & poisonings,Allergy/adverse effect of penicillin,960.2,128.0,525267.0,1.6216357788172449,0.2249971660883581,11.687714315955018,0.6314194498644182,128.0,525267.0,1.6216357788172449,0.2249971660883581,11.687714315955018,0.6314194498644182
injuries & poisonings,Poisoning/allergy of sulfonamides,961.1,137.0,525278.0,3.0459180920308624,0.1788634129214047,51.86984231055487,0.44127636855028557,137.0,525278.0,3.0459180920308624,0.1788634129214047,51.86984231055487,0.44127636855028557
injuries & poisonings,"Poisoning by analgesics, antipyretics, and antirheumatics",965.0,17.0,525283.0,10.64437998673407,0.1952065212975003,580.4254107336302,0.24636950469036312,17.0,525283.0,10.64437998673407,0.1952065212975003,580.4254107336302,0.24636950469036312
injuries & poisonings,Adverse effects of sedatives or other central nervous system depressants and anesthetics,967.0,173.0,525264.0,17.012929359473627,3.117563262708292,92.8416654291074,0.0010631029491100668,173.0,523615.0,17.047089299244483,3.1234187984987782,93.0401180002149,0.0010553540118240653
injuries & poisonings,Effects radiation NOS,990.0,13797.0,524853.0,1.5224394913499553,0.994257721302072,2.33120845346467,0.05317795872993566,13797.0,442229.0,1.6532414807080156,1.0802936233083316,2.530059730578947,0.020573858393800736
injuries & poisonings,Sepsis,994.2,24503.0,523959.0,3653.6942240315366,2602.2860875783726,5129.905411416211, < 2.225E-308,24503.0,489560.0,4298.253473053698,3058.518649726808,6040.500331841494, < 2.225E-308
mental disorders,Delirium dementia and amnestic and other cognitive disorders,290.0,1372.0,525164.0,41.087796918338505,19.453874308951224,86.77999193332096,2.0247557160336005e-22,1372.0,518402.0,42.22139739994594,19.97308628439917,89.25242564022636,1.1214560019549478e-22
mental disorders,Alzheimer's disease,290.11,624.0,525164.0,15.903621617832773,7.651811058217092,33.05428984574674,1.2482028657095408e-13,624.0,521889.0,16.169982649271333,7.774530492240168,33.63139923866913,9.409155661935497e-14
mental disorders,Transient mental disorders due to conditions classified elsewhere,291.1,134.0,525242.0,10.692761496938251,3.1948809177526725,35.78698279334625,0.00012078059356926667,134.0,524537.0,10.70828240470624,3.199672497313464,35.837202762226205,0.00011955196528135918
mental disorders,Alteration of consciousness,291.8,1017.0,525170.0,737.6855704940974,282.5113982153412,1926.223169588389,1.9228849897410494e-41,1017.0,518513.0,747.2711799466006,285.97091664929553,1952.6958297776969,1.5484243171075183e-41
mental disorders,Aphasia/speech disturbance,292.1,873.0,525199.0,54.3333753852894,22.229572907501936,132.80127751633526,1.9258794799631216e-18,873.0,516844.0,55.610494240741446,22.73110537591841,136.0482483608472,1.3271780507854589e-18
mental disorders,Symbolic dysfunction,292.12,286.0,525255.0,3.1112449171945893,0.7028797689826097,13.771693768879356,0.13479983111959068,286.0,523910.0,3.1292095468809213,0.7070462787694147,13.849096844598623,0.13279278617860615
mental disorders,Memory loss,292.3,3105.0,524855.0,10.410729137888293,7.039490341309783,15.396467063311611,8.443591516384974e-32,3105.0,509286.0,10.623952675781124,7.183217113308137,15.712788389498758,2.5874010298011465e-32
mental disorders,Altered mental status,292.4,5353.0,524733.0,507.8400016738367,332.42473118088105,775.8191347073737,1.3487581874407604e-182,5353.0,517309.0,527.6103730071475,345.1789858636579,806.4590172204041,2.379303752172724e-184
mental disorders,Hallucinations,292.6,1341.0,525139.0,1.8726177287760812,0.9134220688840966,3.839076454995804,0.08676246962194001,1341.0,518961.0,1.9037957254403304,0.928625762934441,3.903012719302244,0.07878176615909564
mental disorders,Symptoms involving head and neck,293.0,38.0,525277.0,439.1375744575253,19.51554193671849,9881.447818654053,0.00012798950922364246,38.0,524169.0,440.2117732659677,19.559230136566583,9907.6703923882,0.00012732369673147258
mental disorders,"Swelling, mass, or lump in head and neck [Space-occupying lesion, intracranial NOS]",293.1,8065.0,524490.0,0.3455042641266706,0.2422202251336651,0.4928291865959503,4.4949352688994374e-09,8065.0,479545.0,0.3595181327891448,0.2521196652923576,0.5126664262952724,1.6028624921806055e-08
mental disorders,Schizophrenia,295.1,10754.0,524088.0,4.499781431942165,3.538324546938917,5.722491723595142,1.4224084230032312e-34,10754.0,514949.0,4.588403561078441,3.607657892874877,5.835765991253736,2.1013152666106867e-35
mental disorders,Paranoid disorders,295.2,1705.0,525168.0,2.767713890004399,1.26702365175996,6.045854129307548,0.0106604829907559,1705.0,521370.0,2.7967269224036087,1.2802690464233144,6.10940450395843,0.009888626964540796
mental disorders,Psychosis,295.3,2594.0,524931.0,2.374038348494341,1.5074303471099986,3.738851410897377,0.0001907177616153878,2594.0,514608.0,2.4396762455143355,1.5487339411320256,3.843152154705397,0.00011974363638258177
mental disorders,Mood disorders,296.0,1933.0,525144.0,2.8257609284873064,1.3862908610041895,5.759920266069844,0.0042508869495126314,1933.0,518363.0,2.867467748617425,1.4065965224704524,5.845579139439261,0.003746024361755254
mental disorders,Bipolar,296.1,3889.0,524817.0,3.494477693884529,2.3717048157069955,5.14877495385798,2.496014537358563e-10,3889.0,468922.0,3.913774731012012,2.653113456019554,5.773455564199305,6.0233843135534345e-12
mental disorders,Major depressive disorder,296.22,5634.0,524627.0,4.694215952320879,3.396630415194397,6.487506944661997,7.443468013016173e-21,5634.0,469418.0,5.261358172477266,3.8031950428638313,7.278588004849907,1.1575808848915058e-23
mental disorders,Suicide or self-inflicted injury,297.2,31.0,525282.0,10.682879488741609,0.2792257032500041,408.7156477453496,0.20271037173925918,31.0,523692.0,10.717833818724168,0.2800587573252862,410.1709329244954,0.2021239541621319
mental disorders,Anxiety disorders,300.0,1445.0,525182.0,9.746269035093356,4.396278809396807,21.60685530257638,2.077647267134972e-08,1445.0,516005.0,9.910325148457416,4.469694293836631,21.973436680798937,1.6463103150603014e-08
mental disorders,Anxiety disorder,300.1,27909.0,522837.0,40.44373194142892,34.20825516799837,47.81581069590307, < 2.225E-308,27909.0,447547.0,45.23163451862539,38.25412314241688,53.481836548959386, < 2.225E-308
mental disorders,Generalized anxiety disorder,300.11,6400.0,524819.0,17.53139775844736,12.032862888847186,25.542542136814696,2.62914488765444e-50,6400.0,506310.0,18.07987325218041,12.408562871444856,26.343245402506977,2.4343429599557608e-51
mental disorders,"Agorophobia, social phobia, and panic disorder",300.12,847.0,525130.0,25.53339129970758,13.298375101690027,49.02509263565058,2.1486023724486914e-22,847.0,513461.0,26.21224696572756,13.642246054671588,50.36427933045619,1.09648535433348e-22
mental disorders,Phobia,300.13,154.0,525272.0,13.702952483275354,1.6869519657469674,111.30779688546666,0.014315227368686676,154.0,524255.0,13.733874919987036,1.690404244579358,111.58237499858214,0.014241319007746651
mental disorders,Obsessive-compulsive disorders,300.3,283.0,525243.0,2.996909260469564,0.8391671396930422,10.70283223765595,0.09103189438193236,283.0,523495.0,2.9991130095145206,0.8397494876607864,10.711145378480554,0.09082605372410968
mental disorders,Dysthymic disorder,300.4,279.0,525244.0,3.6716060618412096,1.0200537951617716,13.215666798446836,0.046552549286669215,279.0,510433.0,3.789200673238115,1.0514354786845892,13.65565651259075,0.041685654826313784
mental disorders,Acute reaction to stress,300.8,337.0,525240.0,9.187047670619204,2.796697656681137,30.179109529626466,0.00025743164812735536,337.0,516396.0,9.276904518997652,2.8229558519173503,30.48611525261597,0.0002429366272752312
mental disorders,Personality disorders,301.0,811.0,525176.0,2.0317371406244606,0.8911483686788709,4.632175688895173,0.0918171439376586,811.0,515569.0,2.0665897243659312,0.906272924234212,4.7124800649469005,0.08435385181974495
mental disorders,Schizoid personality disorder,301.1,< 10,525285.0,2.959851986762837,0.0070734840585353,1238.530222312806,0.7245933701629179,< 10,524680.0,2.960979182835024,0.007075239672784,1239.1661804627638,0.7245064743690409
mental disorders,Antisocial/borderline personality disorder,301.2,1323.0,525133.0,3.943700590080412,2.0075156597292643,7.747274233615716,6.809429505081699e-05,1323.0,520044.0,3.974302022042955,2.022972069251177,7.807856965747145,6.203587760242503e-05
mental disorders,Sexual and gender identity disorders,302.0,461.0,525239.0,4.63082218414691,1.393089688545005,15.39349137210585,0.012387893479595704,461.0,523125.0,4.64685739968394,1.3978406243238568,15.447600618591396,0.012195751525753255
mental disorders,Decreased libido,302.1,< 10,525286.0,60.66549384726174,0.0134222558989564,274194.0081784837,0.33904314175135425,< 10,525103.0,60.7102641866714,0.0134235120786803,274573.16356642905,0.33899332204851323
mental disorders,Psychogenic and somatoform disorders,303.0,41.0,525279.0,3.064544238441372,0.1514019054977774,62.02980972060536,0.4655266442960349,41.0,513410.0,3.1289349407256197,0.1544918963246983,63.37053331727723,0.4573720113167863
mental disorders,Dissociative disorder,303.1,213.0,525274.0,5.438634784771234,0.5525240816144281,53.53386269734538,0.14664266970140297,213.0,522819.0,5.474191215561221,0.5559214124013362,53.9046865187012,0.1451628289864948
mental disorders,Psychogenic disorder,303.3,385.0,525247.0,0.3019079166845791,0.0604778130598459,1.5071376682656616,0.14431339650769345,385.0,522272.0,0.3025972313671979,0.0606121290413246,1.5106726306984777,0.14509463332571004
mental disorders,Somatoform disorder,303.4,528.0,525222.0,20.85767285664782,7.59310330190005,57.29442886495183,3.813927823412024e-09,528.0,519041.0,21.06125536399415,7.664342784409512,57.8753443034512,3.447845282265119e-09
mental disorders,Adjustment reaction,304.0,310.0,525244.0,10.53265041217139,3.049835563292636,36.37465771605262,0.00019659379258790357,310.0,500805.0,10.943318384435289,3.169698174869356,37.7815838153282,0.00015385982740024186
mental disorders,Eating disorder,305.2,100.0,525263.0,1.36778478639372,0.2217014262014471,8.43853489778724,0.7358537080999406,100.0,508930.0,1.3975312980476515,0.2265818263435242,8.619816339822586,0.718417246141336
mental disorders,Other mental disorder,306.0,2423.0,525153.0,70.14697293496307,33.66719697083595,146.15406848989792,7.494197892433711e-30,2423.0,505933.0,78.28034703233648,37.58823153913679,163.02476814113385,2.3122950184561955e-31
mental disorders,Conduct disorders,312.0,58.0,525269.0,1.9358028769656783,0.2515349916450425,14.897858758978172,0.5258253937754702,58.0,520752.0,1.946259042489833,0.252985388093756,14.972897403345849,0.5223813448477483
mental disorders,Impulse control disorder,312.3,57.0,525278.0,1.0119512351677924,0.0487240142298109,21.017260555085304,0.9938754309069259,57.0,524172.0,1.0125450070087312,0.0487578446111505,21.02733210203973,0.9935728123638348
mental disorders,Pervasive developmental disorders,313.0,666.0,525249.0,4.441213576107211,1.1465022204190711,17.203959728389638,0.030940738399698447,666.0,522260.0,4.452538635327504,1.149610234056431,17.24506246706826,0.030635439249944857
mental disorders,Attention deficit hyperactivity disorder,313.1,696.0,525186.0,7.912838952493741,3.5123979465311943,17.826288832089247,5.986458329756081e-07,696.0,518782.0,7.935644218892135,3.5228610118189705,17.875939174881143,5.757083048549384e-07
mental disorders,Tics and stuttering,313.2,40.0,525274.0,2.119295474884316,0.1918917983148153,23.40596809925445,0.5399512672428982,40.0,524607.0,2.1185563317192453,0.1918848646848015,23.390489594061265,0.5400867568651524
mental disorders,Autism,313.3,1360.0,525122.0,1.6180175041367864,0.8153092832130663,3.211027640180657,0.1688026249187186,1360.0,522644.0,1.6199538104530702,0.8164159202254065,3.2143546971461374,0.16764686561915487
mental disorders,Develomental delays and disorders,315.0,3447.0,524839.0,5.836985425817509,3.9524528176041063,8.620064661988492,7.386042346896248e-19,3447.0,515055.0,5.9342316880306285,4.018057271860799,8.764211992159685,3.536122033376277e-19
mental disorders,Learning disorder,315.1,115.0,525266.0,7.580939246555577,1.267650363134002,45.33634946301945,0.026427579211798825,115.0,522262.0,7.600401199699817,1.2712554685081956,45.440196583135496,0.02621424906928176
mental disorders,Speech and language disorder,315.2,1668.0,525188.0,2.1814936944262318,0.9154998291662204,5.198160160396236,0.07829225728762113,1668.0,519389.0,2.177801697344492,0.91429666571335,5.187397494505924,0.07881130806193405
mental disorders,Mental retardation,315.3,717.0,525210.0,4.505542023423172,1.746885200075444,11.620631352280888,0.0018462483528911822,717.0,522057.0,4.5293497561800695,1.7557511868336144,11.684462677656487,0.0017833245883546345
mental disorders,Polyneuropathy due to drugs,316.1,6081.0,525036.0,9.505058263091469,5.671372440999462,15.930206228678175,1.2657630894232249e-17,6081.0,519971.0,9.501968965934742,5.670162232801576,15.923250609529168,1.2590457605540797e-17
mental disorders,Alcoholism,317.1,< 10,525283.0,703.2897432029151,3.922800861085064,126087.57885242466,0.013277764812591046,< 10,523322.0,708.2460262277858,3.9477196920804007,127063.84262128442,0.013191622539875473
mental disorders,Alcoholic liver damage,317.11,1391.0,525197.0,74.61146182244876,30.35475200483056,183.3936984363053,5.564886766802572e-21,1391.0,519413.0,76.20435746245771,31.00530258920398,187.2939017304757,3.56046607779027e-21
mental disorders,Tobacco use disorder,318.0,737.0,525163.0,26.68745974059021,12.804410480077868,55.62306117206671,1.8711653917888308e-18,737.0,487801.0,28.19274486078005,13.52218815873227,58.77975172766392,5.231524583575599e-19
musculoskeletal,Unspecified osteomyelitis,710.19,3161.0,524980.0,14.4966626683833,9.11264114274574,23.06172548978227,1.4945221451386408e-29,3161.0,518595.0,14.782521898714617,9.29142635681287,23.518773683843147,5.993007684426863e-30
musculoskeletal,Pyogenic arthritis,711.1,1797.0,525200.0,32.05708175209597,13.27158098154198,77.43286138176165,1.294287996780654e-14,1797.0,523837.0,32.15864397513705,13.3134412199655,77.67926903592088,1.2260978617186218e-14
